Date,Product_Name,State,Units_Sold,Stock_On_Hand,Selling_Price,Competitor_A_Price,Competitor_B_Price
2023-06-11,Sunscreen,FL,149,334,35.0,45.0,25.0
2023-06-11,Sunscreen,IL,40,423,35.0,45.0,25.0
2023-06-11,Moisturizer,CA,16,150,50.0,60.0,35.0
2023-06-11,Moisturizer,TX,16,193,50.0,60.0,35.0
2023-06-11,Moisturizer,NY,29,270,50.0,60.0,35.0
2023-06-11,Moisturizer,FL,10,203,50.0,60.0,35.0
2023-06-11,Moisturizer,IL,27,220,50.0,60.0,35.0
2023-06-11,Toner,CA,13,109,30.0,40.0,20.0
2023-06-11,Toner,TX,13,57,30.0,40.0,20.0
2023-06-11,Toner,NY,20,72,30.0,40.0,20.0
2023-06-11,Toner,FL,12,128,30.0,40.0,20.0
2023-06-11,Toner,IL,19,225,30.0,40.0,20.0
2023-06-11,Face Serum,CA,16,176,75.0,90.0,55.0
2023-06-11,Face Serum,TX,12,172,75.0,90.0,55.0
2023-06-11,Face Serum,NY,16,125,75.0,90.0,55.0
2023-06-11,Face Serum,FL,11,113,75.0,90.0,55.0
2023-06-11,Face Serum,IL,12,176,75.0,90.0,55.0
2023-06-11,Cleanser,CA,20,67,25.0,35.0,18.0
2023-06-11,Cleanser,TX,24,151,25.0,35.0,18.0
2023-06-11,Cleanser,NY,21,263,25.0,35.0,18.0
2023-06-11,Cleanser,FL,23,164,25.0,35.0,18.0
2023-06-11,Cleanser,IL,26,277,25.0,35.0,18.0
2023-06-12,Sunscreen,CA,98,417,35.0,45.0,25.0
2023-06-12,Sunscreen,TX,82,342,35.0,45.0,25.0
2023-06-12,Sunscreen,NY,34,346,35.0,45.0,25.0
2023-06-12,Sunscreen,FL,106,228,35.0,45.0,25.0
2023-06-12,Sunscreen,IL,26,397,35.0,45.0,25.0
2023-06-12,Moisturizer,CA,11,139,50.0,60.0,35.0
2023-06-12,Moisturizer,TX,11,182,50.0,60.0,35.0
2023-06-12,Moisturizer,NY,15,255,50.0,60.0,35.0
2023-06-12,Moisturizer,FL,8,195,50.0,60.0,35.0
2023-06-12,Moisturizer,IL,23,197,50.0,60.0,35.0
2023-06-12,Toner,CA,13,96,30.0,40.0,20.0
2023-06-12,Toner,TX,12,245,30.0,40.0,20.0
2023-06-12,Toner,NY,13,59,30.0,40.0,20.0
2023-06-12,Toner,FL,10,118,30.0,40.0,20.0
2023-06-12,Toner,IL,12,213,30.0,40.0,20.0
2023-06-12,Face Serum,CA,10,166,75.0,90.0,55.0
2023-06-12,Face Serum,TX,10,162,75.0,90.0,55.0
2023-06-12,Face Serum,NY,12,113,75.0,90.0,55.0
2023-06-12,Face Serum,FL,8,105,75.0,90.0,55.0
2023-06-12,Face Serum,IL,8,168,75.0,90.0,55.0
2023-06-12,Cleanser,CA,17,300,25.0,35.0,18.0
2023-06-12,Cleanser,TX,21,130,25.0,35.0,18.0
2023-06-12,Cleanser,NY,19,244,25.0,35.0,18.0
2023-06-12,Cleanser,FL,14,150,25.0,35.0,18.0
2023-06-12,Cleanser,IL,23,254,25.0,35.0,18.0
2023-06-13,Sunscreen,CA,83,334,35.0,45.0,25.0
2023-06-13,Sunscreen,TX,82,260,35.0,45.0,25.0
2023-06-13,Sunscreen,NY,30,316,35.0,45.0,25.0
2023-06-13,Sunscreen,FL,101,127,35.0,45.0,25.0
2023-06-13,Sunscreen,IL,27,370,35.0,45.0,25.0
2023-06-13,Moisturizer,CA,12,127,50.0,60.0,35.0
2023-06-13,Moisturizer,TX,11,171,50.0,60.0,35.0
2023-06-13,Moisturizer,NY,22,233,50.0,60.0,35.0
2023-06-13,Moisturizer,FL,9,186,50.0,60.0,35.0
2023-06-13,Moisturizer,IL,18,179,50.0,60.0,35.0
2023-06-13,Toner,CA,13,83,30.0,40.0,20.0
2023-06-13,Toner,TX,11,234,30.0,40.0,20.0
2023-06-13,Toner,NY,14,245,30.0,40.0,20.0
2023-06-13,Toner,FL,9,109,30.0,40.0,20.0
2023-06-13,Toner,IL,13,200,30.0,40.0,20.0
2023-06-13,Face Serum,CA,11,155,75.0,90.0,55.0
2023-06-13,Face Serum,TX,9,153,75.0,90.0,55.0
2023-06-13,Face Serum,NY,12,101,75.0,90.0,55.0
2023-06-13,Face Serum,FL,6,99,75.0,90.0,55.0
2023-06-13,Face Serum,IL,9,159,75.0,90.0,55.0
2023-06-13,Cleanser,CA,15,285,25.0,35.0,18.0
2023-06-13,Cleanser,TX,24,106,25.0,35.0,18.0
2023-06-13,Cleanser,NY,19,225,25.0,35.0,18.0
2023-06-13,Cleanser,FL,18,132,25.0,35.0,18.0
2023-06-13,Cleanser,IL,23,231,25.0,35.0,18.0
2023-06-14,Sunscreen,CA,101,233,35.0,45.0,24.65
2023-06-14,Sunscreen,TX,84,176,35.0,45.0,24.65
2023-06-14,Sunscreen,NY,37,279,35.0,45.0,24.65
2023-06-14,Sunscreen,FL,109,418,35.0,45.0,24.65
2023-06-14,Sunscreen,IL,28,342,35.0,45.0,24.65
2023-06-14,Moisturizer,CA,14,113,50.0,60.0,34.75
2023-06-14,Moisturizer,TX,12,159,50.0,60.0,34.75
2023-06-14,Moisturizer,NY,22,211,50.0,60.0,34.75
2023-06-14,Moisturizer,FL,8,178,50.0,60.0,34.75
2023-06-14,Moisturizer,IL,24,155,50.0,60.0,34.75
2023-06-14,Toner,CA,12,71,30.0,40.0,20.02
2023-06-14,Toner,TX,11,223,30.0,40.0,20.02
2023-06-14,Toner,NY,16,229,30.0,40.0,20.02
2023-06-14,Toner,FL,10,99,30.0,40.0,20.02
2023-06-14,Toner,IL,13,187,30.0,40.0,20.02
2023-06-14,Face Serum,CA,12,143,75.0,90.0,54.22
2023-06-14,Face Serum,TX,8,145,75.0,90.0,54.22
2023-06-14,Face Serum,NY,13,88,75.0,90.0,54.22
2023-06-14,Face Serum,FL,8,91,75.0,90.0,54.22
2023-06-14,Face Serum,IL,9,150,75.0,90.0,54.22
2023-06-14,Cleanser,CA,21,264,25.0,35.0,17.65
2023-06-14,Cleanser,TX,20,86,25.0,35.0,17.65
2023-06-14,Cleanser,NY,22,203,25.0,35.0,17.65
2023-06-14,Cleanser,FL,13,119,25.0,35.0,17.65
2023-06-14,Cleanser,IL,22,209,25.0,35.0,17.65
2023-06-15,Sunscreen,CA,102,131,35.0,43.58,25.0
2023-06-15,Sunscreen,TX,90,486,35.0,43.58,25.0
2023-06-15,Sunscreen,NY,41,238,35.0,43.58,25.0
2023-06-15,Sunscreen,FL,122,296,35.0,43.58,25.0
2023-06-15,Sunscreen,IL,35,307,35.0,43.58,25.0
2023-06-15,Moisturizer,CA,13,100,50.0,64.71,35.0
2023-06-15,Moisturizer,TX,12,147,50.0,64.71,35.0
2023-06-15,Moisturizer,NY,23,188,50.0,64.71,35.0
2023-06-15,Moisturizer,FL,9,169,50.0,64.71,35.0
2023-06-15,Moisturizer,IL,28,127,50.0,64.71,35.0
2023-06-15,Toner,CA,15,56,30.0,39.63,20.0
2023-06-15,Toner,TX,12,211,30.0,39.63,20.0
2023-06-15,Toner,NY,11,218,30.0,39.63,20.0
2023-06-15,Toner,FL,13,86,30.0,39.63,20.0
2023-06-15,Toner,IL,14,173,30.0,39.63,20.0
2023-06-15,Face Serum,CA,15,128,75.0,97.82,55.0
2023-06-15,Face Serum,TX,9,136,75.0,97.82,55.0
2023-06-15,Face Serum,NY,12,76,75.0,97.82,55.0
2023-06-15,Face Serum,FL,11,80,75.0,97.82,55.0
2023-06-15,Face Serum,IL,12,138,75.0,97.82,55.0
2023-06-15,Cleanser,CA,17,247,25.0,35.04,18.0
2023-06-15,Cleanser,TX,24,62,25.0,35.04,18.0
2023-06-15,Cleanser,NY,19,184,25.0,35.04,18.0
2023-06-15,Cleanser,FL,18,101,25.0,35.04,18.0
2023-06-15,Cleanser,IL,29,180,25.0,35.04,18.0
2023-06-16,Sunscreen,CA,113,418,35.0,45.0,25.0
2023-06-16,Sunscreen,TX,103,383,35.0,45.0,25.0
2023-06-16,Sunscreen,NY,42,196,35.0,45.0,25.0
2023-06-16,Sunscreen,FL,152,144,35.0,45.0,25.0
2023-06-16,Sunscreen,IL,32,275,35.0,45.0,25.0
2023-06-16,Moisturizer,CA,12,88,50.0,60.0,35.0
2023-06-16,Moisturizer,TX,15,132,50.0,60.0,35.0
2023-06-16,Moisturizer,NY,23,165,50.0,60.0,35.0
2023-06-16,Moisturizer,FL,10,159,50.0,60.0,35.0
2023-06-16,Moisturizer,IL,32,95,50.0,60.0,35.0
2023-06-16,Toner,CA,15,241,30.0,40.0,20.0
2023-06-16,Toner,TX,16,195,30.0,40.0,20.0
2023-06-16,Toner,NY,17,201,30.0,40.0,20.0
2023-06-16,Toner,FL,11,75,30.0,40.0,20.0
2023-06-16,Toner,IL,12,161,30.0,40.0,20.0
2023-06-16,Face Serum,CA,13,115,75.0,90.0,55.0
2023-06-16,Face Serum,TX,8,128,75.0,90.0,55.0
2023-06-16,Face Serum,NY,15,61,75.0,90.0,55.0
2023-06-16,Face Serum,FL,11,69,75.0,90.0,55.0
2023-06-16,Face Serum,IL,11,127,75.0,90.0,55.0
2023-06-16,Cleanser,CA,20,227,25.0,35.0,18.0
2023-06-16,Cleanser,TX,26,286,25.0,35.0,18.0
2023-06-16,Cleanser,NY,23,161,25.0,35.0,18.0
2023-06-16,Cleanser,FL,22,79,25.0,35.0,18.0
2023-06-16,Cleanser,IL,25,155,25.0,35.0,18.0
2023-06-17,Sunscreen,CA,98,320,35.0,45.0,25.0
2023-06-17,Sunscreen,TX,126,257,35.0,45.0,25.0
2023-06-17,Sunscreen,NY,48,148,35.0,45.0,25.0
2023-06-17,Sunscreen,FL,129,415,35.0,45.0,25.0
2023-06-17,Sunscreen,IL,43,232,35.0,45.0,25.0
2023-06-17,Moisturizer,CA,18,370,50.0,60.0,35.0
2023-06-17,Moisturizer,TX,14,118,50.0,60.0,35.0
2023-06-17,Moisturizer,NY,24,141,50.0,60.0,35.0
2023-06-17,Moisturizer,FL,12,147,50.0,60.0,35.0
2023-06-17,Moisturizer,IL,29,366,50.0,60.0,35.0
2023-06-17,Toner,CA,17,224,30.0,40.0,20.0
2023-06-17,Toner,TX,16,179,30.0,40.0,20.0
2023-06-17,Toner,NY,22,179,30.0,40.0,20.0
2023-06-17,Toner,FL,17,58,30.0,40.0,20.0
2023-06-17,Toner,IL,19,142,30.0,40.0,20.0
2023-06-17,Face Serum,CA,14,101,75.0,90.0,55.0
2023-06-17,Face Serum,TX,15,113,75.0,90.0,55.0
2023-06-17,Face Serum,NY,19,42,75.0,90.0,55.0
2023-06-17,Face Serum,FL,12,57,75.0,90.0,55.0
2023-06-17,Face Serum,IL,14,113,75.0,90.0,55.0
2023-06-17,Cleanser,CA,23,204,25.0,35.0,18.0
2023-06-17,Cleanser,TX,28,258,25.0,35.0,18.0
2023-06-17,Cleanser,NY,25,136,25.0,35.0,18.0
2023-06-17,Cleanser,FL,21,308,25.0,35.0,18.0
2023-06-17,Cleanser,IL,30,125,25.0,35.0,18.0
2023-06-18,Sunscreen,CA,138,182,35.0,45.0,25.0
2023-06-18,Sunscreen,TX,96,161,35.0,45.0,25.0
2023-06-18,Sunscreen,NY,44,104,35.0,45.0,25.0
2023-06-18,Sunscreen,FL,119,296,35.0,45.0,25.0
2023-06-18,Sunscreen,IL,43,189,35.0,45.0,25.0
2023-06-18,Moisturizer,CA,18,352,50.0,60.0,35.0
2023-06-18,Moisturizer,TX,13,105,50.0,60.0,35.0
2023-06-18,Moisturizer,NY,20,121,50.0,60.0,35.0
2023-06-18,Moisturizer,FL,12,135,50.0,60.0,35.0
2023-06-18,Moisturizer,IL,25,341,50.0,60.0,35.0
2023-06-18,Toner,CA,17,207,30.0,40.0,20.0
2023-06-18,Toner,TX,13,166,30.0,40.0,20.0
2023-06-18,Toner,NY,20,159,30.0,40.0,20.0
2023-06-18,Toner,FL,13,245,30.0,40.0,20.0
2023-06-18,Toner,IL,16,126,30.0,40.0,20.0
2023-06-18,Face Serum,CA,12,89,75.0,90.0,55.0
2023-06-18,Face Serum,TX,12,101,75.0,90.0,55.0
2023-06-18,Face Serum,NY,15,177,75.0,90.0,55.0
2023-06-18,Face Serum,FL,12,45,75.0,90.0,55.0
2023-06-18,Face Serum,IL,12,101,75.0,90.0,55.0
2023-06-18,Cleanser,CA,22,182,25.0,35.0,18.0
2023-06-18,Cleanser,TX,25,233,25.0,35.0,18.0
2023-06-18,Cleanser,NY,24,112,25.0,35.0,18.0
2023-06-18,Cleanser,FL,20,288,25.0,35.0,18.0
2023-06-18,Cleanser,IL,27,98,25.0,35.0,18.0
2023-06-19,Sunscreen,CA,65,117,35.0,45.0,25.0
2023-06-19,Sunscreen,TX,72,489,35.0,45.0,25.0
2023-06-19,Sunscreen,NY,32,472,35.0,45.0,25.0
2023-06-19,Sunscreen,FL,97,199,35.0,45.0,25.0
2023-06-19,Sunscreen,IL,33,156,35.0,45.0,25.0
2023-06-19,Moisturizer,CA,11,341,50.0,60.0,35.0
2023-06-19,Moisturizer,TX,12,93,50.0,60.0,35.0
2023-06-19,Moisturizer,NY,17,104,50.0,60.0,35.0
2023-06-19,Moisturizer,FL,7,128,50.0,60.0,35.0
2023-06-19,Moisturizer,IL,18,323,50.0,60.0,35.0
2023-06-19,Toner,CA,12,195,30.0,40.0,20.0
2023-06-19,Toner,TX,11,155,30.0,40.0,20.0
2023-06-19,Toner,NY,14,145,30.0,40.0,20.0
2023-06-19,Toner,FL,9,236,30.0,40.0,20.0
2023-06-19,Toner,IL,13,113,30.0,40.0,20.0
2023-06-19,Face Serum,CA,10,79,75.0,90.0,55.0
2023-06-19,Face Serum,TX,10,91,75.0,90.0,55.0
2023-06-19,Face Serum,NY,11,166,75.0,90.0,55.0
2023-06-19,Face Serum,FL,9,186,75.0,90.0,55.0
2023-06-19,Face Serum,IL,10,91,75.0,90.0,55.0
2023-06-19,Cleanser,CA,16,166,25.0,35.0,18.0
2023-06-19,Cleanser,TX,20,213,25.0,35.0,18.0
2023-06-19,Cleanser,NY,12,100,25.0,35.0,18.0
2023-06-19,Cleanser,FL,15,273,25.0,35.0,18.0
2023-06-19,Cleanser,IL,19,79,25.0,35.0,18.0
2023-06-20,Sunscreen,CA,112,405,35.0,45.0,25.0
2023-06-20,Sunscreen,TX,80,409,35.0,45.0,25.0
2023-06-20,Sunscreen,NY,36,436,35.0,45.0,25.0
2023-06-20,Sunscreen,FL,103,496,35.0,45.0,25.0
2023-06-20,Sunscreen,IL,27,129,35.0,45.0,25.0
2023-06-20,Moisturizer,CA,12,329,50.0,60.0,35.0
2023-06-20,Moisturizer,TX,12,81,50.0,60.0,35.0
2023-06-20,Moisturizer,NY,16,88,50.0,60.0,35.0
2023-06-20,Moisturizer,FL,9,119,50.0,60.0,35.0
2023-06-20,Moisturizer,IL,21,302,50.0,60.0,35.0
2023-06-20,Toner,CA,14,181,30.0,40.0,20.0
2023-06-20,Toner,TX,11,144,30.0,40.0,20.0
2023-06-20,Toner,NY,12,133,30.0,40.0,20.0
2023-06-20,Toner,FL,9,227,30.0,40.0,20.0
2023-06-20,Toner,IL,14,99,30.0,40.0,20.0
2023-06-20,Face Serum,CA,10,69,75.0,90.0,55.0
2023-06-20,Face Serum,TX,9,82,75.0,90.0,55.0
2023-06-20,Face Serum,NY,12,154,75.0,90.0,55.0
2023-06-20,Face Serum,FL,9,177,75.0,90.0,55.0
2023-06-20,Face Serum,IL,10,81,75.0,90.0,55.0
2023-06-20,Cleanser,CA,17,149,25.0,35.0,18.0
2023-06-20,Cleanser,TX,20,193,25.0,35.0,18.0
2023-06-20,Cleanser,NY,16,84,25.0,35.0,18.0
2023-06-20,Cleanser,FL,19,254,25.0,35.0,18.0
2023-06-20,Cleanser,IL,29,300,25.0,35.0,18.0
2023-06-21,Sunscreen,CA,91,314,35.0,45.0,25.07
2023-06-21,Sunscreen,TX,90,319,35.0,45.0,25.07
2023-06-21,Sunscreen,NY,44,392,35.0,45.0,25.07
2023-06-21,Sunscreen,FL,129,367,35.0,45.0,25.07
2023-06-21,Sunscreen,IL,30,499,35.0,45.0,25.07
2023-06-21,Moisturizer,CA,14,315,50.0,60.0,35.18
2023-06-21,Moisturizer,TX,12,369,50.0,60.0,35.18
2023-06-21,Moisturizer,NY,17,371,50.0,60.0,35.18
2023-06-21,Moisturizer,FL,10,109,50.0,60.0,35.18
2023-06-21,Moisturizer,IL,27,275,50.0,60.0,35.18
2023-06-21,Toner,CA,13,168,30.0,40.0,19.7
2023-06-21,Toner,TX,12,132,30.0,40.0,19.7
2023-06-21,Toner,NY,16,117,30.0,40.0,19.7
2023-06-21,Toner,FL,10,217,30.0,40.0,19.7
2023-06-21,Toner,IL,15,84,30.0,40.0,19.7
2023-06-21,Face Serum,CA,12,57,75.0,90.0,54.52
2023-06-21,Face Serum,TX,10,72,75.0,90.0,54.52
2023-06-21,Face Serum,NY,13,141,75.0,90.0,54.52
2023-06-21,Face Serum,FL,8,169,75.0,90.0,54.52
2023-06-21,Face Serum,IL,10,71,75.0,90.0,54.52
2023-06-21,Cleanser,CA,18,131,25.0,35.0,18.07
2023-06-21,Cleanser,TX,21,172,25.0,35.0,18.07
2023-06-21,Cleanser,NY,21,63,25.0,35.0,18.07
2023-06-21,Cleanser,FL,18,236,25.0,35.0,18.07
2023-06-21,Cleanser,IL,22,278,25.0,35.0,18.07
2023-06-22,Sunscreen,CA,105,209,35.0,45.0,25.0
2023-06-22,Sunscreen,TX,103,216,35.0,45.0,25.0
2023-06-22,Sunscreen,NY,37,355,35.0,45.0,25.0
2023-06-22,Sunscreen,FL,119,248,35.0,45.0,25.0
2023-06-22,Sunscreen,IL,34,465,35.0,45.0,25.0
2023-06-22,Moisturizer,CA,15,300,50.0,60.0,35.0
2023-06-22,Moisturizer,TX,12,357,50.0,60.0,35.0
2023-06-22,Moisturizer,NY,23,348,50.0,60.0,35.0
2023-06-22,Moisturizer,FL,10,99,50.0,60.0,35.0
2023-06-22,Moisturizer,IL,23,252,50.0,60.0,35.0
2023-06-22,Toner,CA,12,156,30.0,40.0,20.0
2023-06-22,Toner,TX,11,121,30.0,40.0,20.0
2023-06-22,Toner,NY,14,103,30.0,40.0,20.0
2023-06-22,Toner,FL,12,205,30.0,40.0,20.0
2023-06-22,Toner,IL,13,71,30.0,40.0,20.0
2023-06-22,Face Serum,CA,12,45,75.0,90.0,55.0
2023-06-22,Face Serum,TX,11,61,75.0,90.0,55.0
2023-06-22,Face Serum,NY,14,127,75.0,90.0,55.0
2023-06-22,Face Serum,FL,9,160,75.0,90.0,55.0
2023-06-22,Face Serum,IL,11,60,75.0,90.0,55.0
2023-06-22,Cleanser,CA,19,112,25.0,35.0,18.0
2023-06-22,Cleanser,TX,22,150,25.0,35.0,18.0
2023-06-22,Cleanser,NY,20,293,25.0,35.0,18.0
2023-06-22,Cleanser,FL,23,213,25.0,35.0,18.0
2023-06-22,Cleanser,IL,26,252,25.0,35.0,18.0
2023-06-23,Sunscreen,CA,134,475,35.0,45.0,25.0
2023-06-23,Sunscreen,TX,91,125,35.0,45.0,25.0
2023-06-23,Sunscreen,NY,41,314,35.0,45.0,25.0
2023-06-23,Sunscreen,FL,104,144,35.0,45.0,25.0
2023-06-23,Sunscreen,IL,33,432,35.0,45.0,25.0
2023-06-23,Moisturizer,CA,18,282,50.0,60.0,35.0
2023-06-23,Moisturizer,TX,12,345,50.0,60.0,35.0
2023-06-23,Moisturizer,NY,28,320,50.0,60.0,35.0
2023-06-23,Moisturizer,FL,8,91,50.0,60.0,35.0
2023-06-23,Moisturizer,IL,24,228,50.0,60.0,35.0
2023-06-23,Toner,CA,14,142,30.0,40.0,20.0
2023-06-23,Toner,TX,13,108,30.0,40.0,20.0
2023-06-23,Toner,NY,18,85,30.0,40.0,20.0
2023-06-23,Toner,FL,12,193,30.0,40.0,20.0
2023-06-23,Toner,IL,15,56,30.0,40.0,20.0
2023-06-23,Face Serum,CA,12,183,75.0,90.0,55.0
2023-06-23,Face Serum,TX,10,51,75.0,90.0,55.0
2023-06-23,Face Serum,NY,13,114,75.0,90.0,55.0
2023-06-23,Face Serum,FL,9,151,75.0,90.0,55.0
2023-06-23,Face Serum,IL,13,47,75.0,90.0,55.0
2023-06-23,Cleanser,CA,16,96,25.0,35.0,18.0
2023-06-23,Cleanser,TX,27,123,25.0,35.0,18.0
2023-06-23,Cleanser,NY,21,272,25.0,35.0,18.0
2023-06-23,Cleanser,FL,18,195,25.0,35.0,18.0
2023-06-23,Cleanser,IL,27,225,25.0,35.0,18.0
2023-06-24,Sunscreen,CA,146,329,35.0,45.0,25.0
2023-06-24,Sunscreen,TX,125,400,35.0,45.0,25.0
2023-06-24,Sunscreen,NY,52,262,35.0,45.0,25.0
2023-06-24,Sunscreen,FL,144,400,35.0,45.0,25.0
2023-06-24,Sunscreen,IL,35,397,35.0,45.0,25.0
2023-06-24,Moisturizer,CA,17,265,50.0,60.0,35.0
2023-06-24,Moisturizer,TX,14,331,50.0,60.0,35.0
2023-06-24,Moisturizer,NY,31,289,50.0,60.0,35.0
2023-06-24,Moisturizer,FL,11,380,50.0,60.0,35.0
2023-06-24,Moisturizer,IL,35,193,50.0,60.0,35.0
2023-06-24,Toner,CA,18,124,30.0,40.0,20.0
2023-06-24,Toner,TX,14,94,30.0,40.0,20.0
2023-06-24,Toner,NY,19,66,30.0,40.0,20.0
2023-06-24,Toner,FL,16,177,30.0,40.0,20.0
2023-06-24,Toner,IL,17,239,30.0,40.0,20.0
2023-06-24,Face Serum,CA,15,168,75.0,90.0,55.0
2023-06-24,Face Serum,TX,11,190,75.0,90.0,55.0
2023-06-24,Face Serum,NY,17,97,75.0,90.0,55.0
2023-06-24,Face Serum,FL,11,140,75.0,90.0,55.0
2023-06-24,Face Serum,IL,13,184,75.0,90.0,55.0
2023-06-24,Cleanser,CA,21,75,25.0,35.0,18.0
2023-06-24,Cleanser,TX,29,94,25.0,35.0,18.0
2023-06-24,Cleanser,NY,23,249,25.0,35.0,18.0
2023-06-24,Cleanser,FL,21,174,25.0,35.0,18.0
2023-06-24,Cleanser,IL,27,198,25.0,35.0,18.0
2023-06-25,Sunscreen,CA,116,213,35.0,45.0,25.0
2023-06-25,Sunscreen,TX,114,286,35.0,45.0,25.0
2023-06-25,Sunscreen,NY,52,210,35.0,45.0,25.0
2023-06-25,Sunscreen,FL,121,279,35.0,45.0,25.0
2023-06-25,Sunscreen,IL,47,350,35.0,45.0,25.0
2023-06-25,Moisturizer,CA,15,250,50.0,60.0,35.0
2023-06-25,Moisturizer,TX,16,315,50.0,60.0,35.0
2023-06-25,Moisturizer,NY,24,265,50.0,60.0,35.0
2023-06-25,Moisturizer,FL,10,370,50.0,60.0,35.0
2023-06-25,Moisturizer,IL,27,166,50.0,60.0,35.0
2023-06-25,Toner,CA,15,109,30.0,40.0,20.0
2023-06-25,Toner,TX,15,79,30.0,40.0,20.0
2023-06-25,Toner,NY,20,246,30.0,40.0,20.0
2023-06-25,Toner,FL,11,166,30.0,40.0,20.0
2023-06-25,Toner,IL,15,224,30.0,40.0,20.0
2023-06-25,Face Serum,CA,12,156,75.0,90.0,55.0
2023-06-25,Face Serum,TX,11,179,75.0,90.0,55.0
2023-06-25,Face Serum,NY,16,81,75.0,90.0,55.0
2023-06-25,Face Serum,FL,9,131,75.0,90.0,55.0
2023-06-25,Face Serum,IL,13,171,75.0,90.0,55.0
2023-06-25,Cleanser,CA,26,299,25.0,35.0,18.0
2023-06-25,Cleanser,TX,24,70,25.0,35.0,18.0
2023-06-25,Cleanser,NY,22,227,25.0,35.0,18.0
2023-06-25,Cleanser,FL,23,151,25.0,35.0,18.0
2023-06-25,Cleanser,IL,26,172,25.0,35.0,18.0
2023-06-26,Sunscreen,CA,94,119,35.0,45.0,25.0
2023-06-26,Sunscreen,TX,72,214,35.0,45.0,25.0
2023-06-26,Sunscreen,NY,40,170,35.0,45.0,25.0
2023-06-26,Sunscreen,FL,101,178,35.0,45.0,25.0
2023-06-26,Sunscreen,IL,27,323,35.0,45.0,25.0
2023-06-26,Moisturizer,CA,11,239,50.0,60.0,35.0
2023-06-26,Moisturizer,TX,10,305,50.0,60.0,35.0
2023-06-26,Moisturizer,NY,22,243,50.0,60.0,35.0
2023-06-26,Moisturizer,FL,7,363,50.0,60.0,35.0
2023-06-26,Moisturizer,IL,20,146,50.0,60.0,35.0
2023-06-26,Toner,CA,11,98,30.0,40.0,20.0
2023-06-26,Toner,TX,10,69,30.0,40.0,20.0
2023-06-26,Toner,NY,13,233,30.0,40.0,20.0
2023-06-26,Toner,FL,8,158,30.0,40.0,20.0
2023-06-26,Toner,IL,12,212,30.0,40.0,20.0
2023-06-26,Face Serum,CA,10,146,75.0,90.0,55.0
2023-06-26,Face Serum,TX,8,171,75.0,90.0,55.0
2023-06-26,Face Serum,NY,13,68,75.0,90.0,55.0
2023-06-26,Face Serum,FL,8,123,75.0,90.0,55.0
2023-06-26,Face Serum,IL,9,162,75.0,90.0,55.0
2023-06-26,Cleanser,CA,16,283,25.0,35.0,18.0
2023-06-26,Cleanser,TX,15,305,25.0,35.0,18.0
2023-06-26,Cleanser,NY,17,210,25.0,35.0,18.0
2023-06-26,Cleanser,FL,18,133,25.0,35.0,18.0
2023-06-26,Cleanser,IL,20,152,25.0,35.0,18.0
2023-06-27,Sunscreen,CA,86,433,35.0,45.0,25.0
2023-06-27,Sunscreen,TX,101,113,35.0,45.0,25.0
2023-06-27,Sunscreen,NY,42,128,35.0,45.0,25.0
2023-06-27,Sunscreen,FL,108,470,35.0,45.0,25.0
2023-06-27,Sunscreen,IL,34,289,35.0,45.0,25.0
2023-06-27,Moisturizer,CA,10,229,50.0,60.0,35.0
2023-06-27,Moisturizer,TX,10,295,50.0,60.0,35.0
2023-06-27,Moisturizer,NY,19,224,50.0,60.0,35.0
2023-06-27,Moisturizer,FL,8,355,50.0,60.0,35.0
2023-06-27,Moisturizer,IL,22,124,50.0,60.0,35.0
2023-06-27,Toner,CA,9,89,30.0,40.0,20.0
2023-06-27,Toner,TX,11,58,30.0,40.0,20.0
2023-06-27,Toner,NY,15,218,30.0,40.0,20.0
2023-06-27,Toner,FL,12,146,30.0,40.0,20.0
2023-06-27,Toner,IL,12,200,30.0,40.0,20.0
2023-06-27,Face Serum,CA,10,136,75.0,90.0,55.0
2023-06-27,Face Serum,TX,6,165,75.0,90.0,55.0
2023-06-27,Face Serum,NY,12,56,75.0,90.0,55.0
2023-06-27,Face Serum,FL,9,114,75.0,90.0,55.0
2023-06-27,Face Serum,IL,9,153,75.0,90.0,55.0
2023-06-27,Cleanser,CA,20,263,25.0,35.0,18.0
2023-06-27,Cleanser,TX,20,285,25.0,35.0,18.0
2023-06-27,Cleanser,NY,19,191,25.0,35.0,18.0
2023-06-27,Cleanser,FL,14,119,25.0,35.0,18.0
2023-06-27,Cleanser,IL,23,129,25.0,35.0,18.0
2023-06-28,Sunscreen,CA,78,355,35.0,45.0,25.28
2023-06-28,Sunscreen,TX,81,432,35.0,45.0,25.28
2023-06-28,Sunscreen,NY,42,486,35.0,45.0,25.28
2023-06-28,Sunscreen,FL,112,358,35.0,45.0,25.28
2023-06-28,Sunscreen,IL,33,256,35.0,45.0,25.28
2023-06-28,Moisturizer,CA,14,215,50.0,60.0,35.18
2023-06-28,Moisturizer,TX,11,284,50.0,60.0,35.18
2023-06-28,Moisturizer,NY,16,208,50.0,60.0,35.18
2023-06-28,Moisturizer,FL,9,346,50.0,60.0,35.18
2023-06-28,Moisturizer,IL,24,100,50.0,60.0,35.18
2023-06-28,Toner,CA,12,77,30.0,40.0,20.32
2023-06-28,Toner,TX,12,246,30.0,40.0,20.32
2023-06-28,Toner,NY,15,203,30.0,40.0,20.32
